file_name,P_bins,P,cluster1,cluster2,cluster3,cluster4,i_hm2/i_hm1,i_hm3/i_hm1,i_hm4/i_hm1,i_hm5/i_hm1,hf_2_1,hf_3_1,hf_4_1,hf_5_1,i_thd,P_F,Label,Is_test
1,1,28.49516196,0,0,1,0,0.4166872051199735,0.007689764890108605,0.0857790555814113,0.003188212856027057,-0.8859025851536544,0.9925786652745978,-0.6624463119687313,-0.04512755734238933,0.4288017724167658,0.7555577964575805,electric blanket,0
1,1,28.44660986,0,0,1,0,0.4192526071678777,0.007427181611932724,0.08517223921996034,0.008333249541936616,-0.9398786295422477,0.3798217947112767,-0.9999157108468704,-0.9693503575094367,0.4313632475910332,0.7512449356643769,electric blanket,0
1,1,28.543216568000002,0,0,1,0,0.4213501233168163,0.011124672622742023,0.08582009768194793,0.00919504521094685,-0.7960031390845866,0.6756609935831588,-0.7409782681467098,0.42097057937254473,0.4335825026550488,0.7494311854319979,electric blanket,0
1,1,28.561896891999996,0,0,1,0,0.42280614878383627,0.009667853525132131,0.08494637189900674,0.007137971345164366,-0.9457002646659698,-0.49317460751295844,-0.26097499668173507,0.9848162600734865,0.4345546569668957,0.7506738417503515,electric blanket,0
1,1,28.511669288,0,0,1,0,0.4198435684457564,0.008875556412380475,0.08485859288784135,0.0028621622774204995,-0.9766067334234714,0.45928398252819863,-0.08338714757954323,0.7326364612100359,0.4313465525955229,0.752257649802929,electric blanket,0
1,1,28.46283016,0,0,1,0,0.41791828500871053,0.008068685536699953,0.08693715981747455,0.00491409720256358,-0.902171585968655,-0.8003254852956888,-0.9928558006666711,-0.8231498937497138,0.4304346968687587,0.7550869486863733,electric blanket,0
1,1,28.573552455999998,0,0,1,0,0.4178590388616795,0.007328436747615669,0.08738345998373605,0.002851763876130402,-0.986247548478376,-0.9256167799296047,0.4364890245236146,0.9099359260008122,0.43024915692188254,0.7556987302676301,electric blanket,0
1,1,28.492278331999998,0,0,1,0,0.4182728372423367,0.0066324542097449275,0.08567231313865302,0.0037550167499601213,-0.9994704187960816,-0.999994541130837,-0.8048719494101918,-0.6656711066367522,0.4301896184620775,0.7536211561184464,electric blanket,0
1,1,28.52277698,0,0,1,0,0.4200251762554682,0.006449568591725444,0.08569787541901952,0.004960236405678226,-0.9275838886524718,0.99799713677571,-0.24942373606972587,0.9856699206932943,0.43164966507775177,0.753476922695074,electric blanket,0
1,1,28.598433024000002,0,0,1,0,0.4164838613475891,0.008928337046009755,0.08616323454682635,0.003530865287711096,-0.9970136657244678,-0.8762682623306205,-0.9764204266565286,0.23442389499829294,0.4285111194277036,0.7549428314971705,electric blanket,0
